1301374800.0,0.79
1301461200.0,0.79
1301547600.0,0.78
1301634000.0,0.77
1301720400.0,0.78
1301806800.0,0.78
1301893200.0,0.68
1301979600.0,0.71
1302066000.0,0.74
1302152400.0,0.75
1302238800.0,0.75
1302325200.0,0.73
1302411600.0,0.74
1302498000.0,0.77
1302584400.0,0.86
1302670800.0,0.92
1302757200.0,1
1302843600.0,0.99
1302930000.0,1.05
1303016400.0,1.11
1303102800.0,1.16
1303189200.0,1.2
1303275600.0,1.14
1303362000.0,1.21
1303448400.0,1.41
1303534800.0,1.7
1303621200.0,1.63
1303707600.0,1.56
1303794000.0,1.79
1303880400.0,1.9
1303966800.0,2.21
1304053200.0,2.88
1304139600.0,3.5
1304226000.0,3.03
1304312400.0,3.2
1304398800.0,3.41
1304485200.0,3.41
1304571600.0,3.33
1304658000.0,3.45
1304744400.0,3.64
1304830800.0,3.87
1304917200.0,3.8
1305003600.0,5.81
1305090000.0,5.5
1305176400.0,6.3
1305262800.0,8.2
1305349200.0,7.2
1305435600.0,6.99
1305522000.0,8.03
1305608400.0,7.19
1305694800.0,6.88
1305781200.0,6.8
1305867600.0,5.59
1305954000.0,6.12
1306040400.0,6.69
1306126800.0,7.15
1306213200.0,7.42
1306299600.0,8.4
1306386000.0,8.8
1306472400.0,8.5
1306558800.0,8.3
1306645200.0,8.43
1306731600.0,8.8
1306818000.0,8.74
1306904400.0,9.57
1306990800.0,10.6
1307077200.0,14.29
1307163600.0,18.89
1307250000.0,16.7
1307336400.0,18.55
1307422800.0,23.92
1307509200.0,29.6
1307595600.0,28.92
1307682000.0,23.95
1307768400.0,14.65
1307854800.0,18.55
1307941200.0,19.84
1308027600.0,19.28
1308114000.0,19.49
1308200400.0,17
1308286800.0,15.68
1308373200.0,16.89
1308459600.0,17.51
1308546000.0,17.51
1308632400.0,17.51
1308718800.0,17.51
1308805200.0,17.51
1308891600.0,17.51
1308978000.0,17.51
1309064400.0,16.45
1309150800.0,16.75
1309237200.0,16.95
1309323600.0,16.84
1309410000.0,16.1
1309496400.0,15.4
1309582800.0,15.4
